order,id,date,time,title,url,visitCount,typedCount,transition
5323,6258,4/12/2024,10:52:32,Register - Organizados em um só lugar!,http://localhost:5174/#,14,0,reload
5324,6258,4/12/2024,10:52:10,Register - Organizados em um só lugar!,http://localhost:5174/#,14,0,link
5325,6258,4/12/2024,10:50:59,Register - Organizados em um só lugar!,http://localhost:5174/#,14,0,reload
5326,6258,4/12/2024,10:50:03,Register - Organizados em um só lugar!,http://localhost:5174/#,14,0,reload
5327,6258,4/12/2024,10:49:49,Register - Organizados em um só lugar!,http://localhost:5174/#,14,0,reload
5328,6258,4/12/2024,10:09:00,Register - Organizados em um só lugar!,http://localhost:5174/#,14,0,link
5329,6258,4/12/2024,10:08:59,Register - Organizados em um só lugar!,http://localhost:5174/#,14,0,link
5330,6258,4/12/2024,10:08:59,Register - Organizados em um só lugar!,http://localhost:5174/#,14,0,link
5331,6258,4/12/2024,10:08:58,Register - Organizados em um só lugar!,http://localhost:5174/#,14,0,link
5332,6258,4/12/2024,10:08:57,Register - Organizados em um só lugar!,http://localhost:5174/#,14,0,link
5333,6258,4/12/2024,10:08:57,Register - Organizados em um só lugar!,http://localhost:5174/#,14,0,link
5334,6258,4/12/2024,10:01:53,Register - Organizados em um só lugar!,http://localhost:5174/#,14,0,link
5335,6258,4/12/2024,9:47:18,Register - Organizados em um só lugar!,http://localhost:5174/#,14,0,link
5336,6258,4/12/2024,9:47:18,Register - Organizados em um só lugar!,http://localhost:5174/#,14,0,link
5337,6258,4/12/2024,9:47:17,Register - Organizados em um só lugar!,http://localhost:5174/#,14,0,link
5338,6258,4/12/2024,9:47:16,Register - Organizados em um só lugar!,http://localhost:5174/#,14,0,link
5339,6254,4/12/2024,9:33:16,Register - Organizados em um só lugar!,http://localhost:5174/,5,1,reload
5340,6254,4/12/2024,9:31:12,Register - Organizados em um só lugar!,http://localhost:5174/,5,1,reload
5341,6254,4/12/2024,9:11:57,Register - Organizados em um só lugar!,http://localhost:5174/,5,1,reload
5342,6254,4/12/2024,9:10:52,Register - Organizados em um só lugar!,http://localhost:5174/,5,1,reload
5343,6254,4/12/2024,8:51:41,Register - Organizados em um só lugar!,http://localhost:5174/,5,1,auto_toplevel
5344,6257,4/12/2024,8:51:34,,http://localhost:5174/vite.svg,1,1,typed
5345,6254,4/12/2024,8:49:52,Register - Organizados em um só lugar!,http://localhost:5174/,5,1,link
5346,6254,4/12/2024,8:37:01,Register - Organizados em um só lugar!,http://localhost:5174/,5,1,auto_toplevel
5347,488,4/12/2024,8:09:34,Eventos Senai,http://localhost:5173/,217,40,link
5348,6223,4/12/2024,8:09:33,Register - Organizados em um só lugar!,http://localhost:5173/favoritos,25,2,link
5349,488,4/12/2024,8:09:32,Eventos Senai,http://localhost:5173/,217,40,link
5350,6221,4/12/2024,8:09:32,Register - Organizados em um só lugar!,http://localhost:5173/herois,30,2,link
5351,6248,4/12/2024,8:07:47,React: desenvolvendo com JavaScript: Aula 2 - Atividade 3 Lista dos times | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107399,3,0,form_submit
5352,6248,4/12/2024,8:07:38,React: desenvolvendo com JavaScript: Aula 2 - Atividade 3 Lista dos times | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107399,3,0,reload
5353,6252,4/12/2024,8:07:38,Login | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/loginForm?urlAfterLogin=%5BaHR0cHM6Ly9jdXJzb3MuYWx1cmEuY29tLmJyL2NvdXJzZS9yZWFjdC1kZXNlbnZvbHZlbmRvLWphdmFzY3JpcHQvdGFzay8xMDczOTk%5D,1,0,reload
5354,488,4/12/2024,8:07:14,Eventos Senai,http://localhost:5173/,217,40,reload
5355,488,4/12/2024,8:07:13,Eventos Senai,http://localhost:5173/,217,40,reload
5356,488,4/12/2024,8:06:04,Eventos Senai,http://localhost:5173/,217,40,reload
5357,488,4/12/2024,8:04:52,Eventos Senai,http://localhost:5173/,217,40,reload
5358,488,4/12/2024,8:03:56,Eventos Senai,http://localhost:5173/,217,40,reload
5359,488,4/12/2024,8:03:54,Eventos Senai,http://localhost:5173/,217,40,link
5360,488,4/12/2024,8:03:54,Eventos Senai,http://localhost:5173/,217,40,reload
5361,488,4/12/2024,8:03:24,Eventos Senai,http://localhost:5173/,217,40,reload
5362,488,4/12/2024,8:02:45,Eventos Senai,http://localhost:5173/,217,40,reload
5363,488,4/12/2024,8:00:38,Eventos Senai,http://localhost:5173/,217,40,reload
5364,488,4/12/2024,8:00:03,Eventos Senai,http://localhost:5173/,217,40,reload
5365,488,4/12/2024,7:59:47,Eventos Senai,http://localhost:5173/,217,40,link
5366,488,4/12/2024,7:58:19,Eventos Senai,http://localhost:5173/,217,40,link
5367,488,4/12/2024,7:57:56,Eventos Senai,http://localhost:5173/,217,40,link
5368,488,4/12/2024,7:57:34,Eventos Senai,http://localhost:5173/,217,40,reload
5369,488,4/12/2024,7:57:31,Eventos Senai,http://localhost:5173/,217,40,link
5370,488,4/12/2024,7:57:27,Eventos Senai,http://localhost:5173/,217,40,link
5371,488,4/12/2024,7:57:16,Eventos Senai,http://localhost:5173/,217,40,link
5372,488,4/12/2024,7:56:44,Eventos Senai,http://localhost:5173/,217,40,auto_toplevel
5373,1195,4/12/2024,7:16:54,Recents and Sharing – Figma,https://www.figma.com/files/recents-and-sharing/recently-viewed?fuid=823271479125865258,7,0,link
5374,6248,4/12/2024,7:05:35,React: desenvolvendo com JavaScript: Aula 2 - Atividade 3 Lista dos times | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107399,3,0,link
5375,6231,4/12/2024,7:02:09,React: desenvolvendo com JavaScript: Aula 2 - Atividade 2 Um framework declarativo | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107401,2,0,link
5376,6233,4/12/2024,7:02:05,React: desenvolvendo com JavaScript: Aula 2 - Atividade 1 Projeto da aula anterior | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107542,4,0,link
5377,6213,4/12/2024,7:01:59,React: desenvolvendo com JavaScript: Aula 1 - Atividade 6 Campo de texto | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107396,3,0,reload
5378,6233,4/12/2024,6:34:57,React: desenvolvendo com JavaScript: Aula 2 - Atividade 1 Projeto da aula anterior | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107542,4,0,link
5379,6231,4/11/2024,23:09:22,React: desenvolvendo com JavaScript: Aula 2 - Atividade 2 Um framework declarativo | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107401,2,0,link
5380,6233,4/11/2024,23:09:20,React: desenvolvendo com JavaScript: Aula 2 - Atividade 1 Projeto da aula anterior | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107542,4,0,link
5381,6235,4/11/2024,23:09:16,React: desenvolvendo com JavaScript: Aula 1 - Atividade 13 O que aprendemos? | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107541,3,0,link
5382,6236,4/11/2024,23:09:06,React: desenvolvendo com JavaScript: Aula 1 - Atividade 12 Faça como eu fiz: primeiros componentes | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107540,2,0,link
5383,6235,4/11/2024,23:09:02,React: desenvolvendo com JavaScript: Aula 1 - Atividade 13 O que aprendemos? | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107541,3,0,link
5384,6233,4/11/2024,23:08:58,React: desenvolvendo com JavaScript: Aula 2 - Atividade 1 Projeto da aula anterior | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107542,4,0,link
5385,6235,4/11/2024,23:08:53,React: desenvolvendo com JavaScript: Aula 1 - Atividade 13 O que aprendemos? | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107541,3,0,link
5386,6236,4/11/2024,23:08:45,React: desenvolvendo com JavaScript: Aula 1 - Atividade 12 Faça como eu fiz: primeiros componentes | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107540,2,0,link
5387,6239,4/11/2024,23:08:41,React: desenvolvendo com JavaScript: Aula 1 - Atividade 11 Para saber mais: Node.JS | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/116972,1,0,link
5388,6241,4/11/2024,23:06:16,React: desenvolvendo com JavaScript: Aula 1 - Atividade 10 Entendendo o retorno em um componente React | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/137852,1,0,link
5389,6242,4/11/2024,23:05:34,React: desenvolvendo com JavaScript: Aula 1 - Atividade 9 Para saber mais: componentes funcionais | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107417,2,0,reload
5390,6242,4/11/2024,23:05:06,React: desenvolvendo com JavaScript: Aula 1 - Atividade 9 Para saber mais: componentes funcionais | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107417,2,0,link
5391,6243,4/11/2024,22:55:29,React: desenvolvendo com JavaScript: Aula 1 - Atividade 8 Criando o formulário | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107398,1,0,link
5392,6245,4/11/2024,22:46:03,React: desenvolvendo com JavaScript: Aula 1 - Atividade 7 Parâmetros de componente | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107397,1,0,link
5393,6213,4/11/2024,22:41:24,React: desenvolvendo com JavaScript: Aula 1 - Atividade 6 Campo de texto | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107396,3,0,link
5394,887,4/11/2024,22:41:22,Dashboard | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/dashboard,29,0,form_submit
5395,4642,4/11/2024,22:41:16,Login | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/loginForm,16,0,link
5396,889,4/11/2024,22:40:39,Alura | Cursos online de Tecnologia,https://www.alura.com.br/,24,24,typed
5397,5867,4/11/2024,22:40:33,EaD Unindústria - Login,https://ead.sesieducacao.com.br/uc/login?dir=%2Fuc%2F&hash=portal,4,0,reload
5398,250,4/11/2024,22:40:32,Teste de velocidade da internet | Fast.com,https://fast.com/pt/,3,0,reload
5399,6149,4/11/2024,22:40:29,SpaceX traz novas imagens de voo do foguete Starship em vídeo - Canaltech,https://canaltech.com.br/espaco/spacex-traz-novas-imagens-de-voo-do-foguete-starship-em-video-284799/,1,0,reload
5400,6213,4/11/2024,22:15:26,React: desenvolvendo com JavaScript: Aula 1 - Atividade 6 Campo de texto | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/course/react-desenvolvendo-javascript/task/107396,3,0,link
5401,887,4/11/2024,22:15:23,Dashboard | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/dashboard,29,0,link
5402,4642,4/11/2024,22:15:23,Login | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/loginForm,16,0,link
5403,889,4/11/2024,22:15:19,Alura | Cursos online de Tecnologia,https://www.alura.com.br/,24,24,typed
5404,488,4/11/2024,17:32:32,Eventos Senai,http://localhost:5173/,217,40,link
5405,6223,4/11/2024,17:32:31,Register - Organizados em um só lugar!,http://localhost:5173/favoritos,25,2,link
5406,6222,4/11/2024,17:32:31,Register - Organizados em um só lugar!,http://localhost:5173/viloes,24,2,link
5407,6221,4/11/2024,17:31:16,Register - Organizados em um só lugar!,http://localhost:5173/herois,30,2,link
5408,488,4/11/2024,17:29:06,Eventos Senai,http://localhost:5173/,217,40,reload
5409,488,4/11/2024,17:29:03,Eventos Senai,http://localhost:5173/,217,40,reload
5410,488,4/11/2024,17:22:23,Eventos Senai,http://localhost:5173/,217,40,link
5411,488,4/11/2024,17:22:17,Eventos Senai,http://localhost:5173/,217,40,link
5412,488,4/11/2024,17:22:16,Eventos Senai,http://localhost:5173/,217,40,link
5413,488,4/11/2024,17:21:39,Eventos Senai,http://localhost:5173/,217,40,reload
5414,6154,4/11/2024,17:15:06,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5415,6154,4/11/2024,17:14:01,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5416,6158,4/11/2024,17:13:35,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1265&mode=design&t=BuGNa3QfWHLPAAoc-0,27,0,link
5417,6154,4/11/2024,17:13:34,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5418,6158,4/11/2024,17:13:33,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1265&mode=design&t=BuGNa3QfWHLPAAoc-0,27,0,link
5419,6156,4/11/2024,17:12:59,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1095&mode=design&t=BuGNa3QfWHLPAAoc-0,34,0,link
5420,6156,4/11/2024,17:12:27,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1095&mode=design&t=BuGNa3QfWHLPAAoc-0,34,0,link
5421,6155,4/11/2024,17:12:23,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-925&mode=design&t=BuGNa3QfWHLPAAoc-0,37,0,link
5422,6154,4/11/2024,17:11:56,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5423,6158,4/11/2024,17:11:49,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1265&mode=design&t=BuGNa3QfWHLPAAoc-0,27,0,link
5424,6154,4/11/2024,17:11:47,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5425,6158,4/11/2024,17:11:13,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1265&mode=design&t=BuGNa3QfWHLPAAoc-0,27,0,link
5426,6154,4/11/2024,17:11:11,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5427,6158,4/11/2024,17:11:02,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1265&mode=design&t=BuGNa3QfWHLPAAoc-0,27,0,link
5428,6154,4/11/2024,17:11:00,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5429,6158,4/11/2024,17:10:23,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1265&mode=design&t=BuGNa3QfWHLPAAoc-0,27,0,link
5430,6156,4/11/2024,17:09:47,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1095&mode=design&t=BuGNa3QfWHLPAAoc-0,34,0,link
5431,6204,4/11/2024,17:09:34,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-143&mode=design&t=BuGNa3QfWHLPAAoc-0,26,0,link
5432,6156,4/11/2024,17:09:27,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1095&mode=design&t=BuGNa3QfWHLPAAoc-0,34,0,link
5433,6154,4/11/2024,17:09:26,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5434,6156,4/11/2024,17:09:14,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1095&mode=design&t=BuGNa3QfWHLPAAoc-0,34,0,link
5435,6154,4/11/2024,17:09:13,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5436,6156,4/11/2024,17:08:33,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1095&mode=design&t=BuGNa3QfWHLPAAoc-0,34,0,link
5437,6155,4/11/2024,17:08:28,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-925&mode=design&t=BuGNa3QfWHLPAAoc-0,37,0,link
5438,6154,4/11/2024,17:08:16,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5439,6228,4/11/2024,17:08:04,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-139&mode=design&t=BuGNa3QfWHLPAAoc-0,2,0,link
5440,6157,4/11/2024,17:08:02,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-266&mode=design&t=BuGNa3QfWHLPAAoc-0,17,0,link
5441,6154,4/11/2024,17:07:55,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5442,6204,4/11/2024,17:07:41,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-143&mode=design&t=BuGNa3QfWHLPAAoc-0,26,0,link
5443,6154,4/11/2024,17:07:39,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5444,6204,4/11/2024,17:06:28,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-143&mode=design&t=BuGNa3QfWHLPAAoc-0,26,0,link
5445,6154,4/11/2024,17:06:27,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5446,6204,4/11/2024,17:06:19,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-143&mode=design&t=BuGNa3QfWHLPAAoc-0,26,0,link
5447,6154,4/11/2024,17:06:18,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5448,6204,4/11/2024,17:06:10,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-143&mode=design&t=BuGNa3QfWHLPAAoc-0,26,0,link
5449,6154,4/11/2024,17:06:07,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5450,6204,4/11/2024,17:05:52,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-143&mode=design&t=BuGNa3QfWHLPAAoc-0,26,0,link
5451,6155,4/11/2024,17:05:41,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-925&mode=design&t=BuGNa3QfWHLPAAoc-0,37,0,link
5452,6204,4/11/2024,17:05:27,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-143&mode=design&t=BuGNa3QfWHLPAAoc-0,26,0,link
5453,6155,4/11/2024,17:05:16,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-925&mode=design&t=BuGNa3QfWHLPAAoc-0,37,0,link
5454,6204,4/11/2024,17:05:00,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-143&mode=design&t=BuGNa3QfWHLPAAoc-0,26,0,link
5455,6158,4/11/2024,17:02:20,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1265&mode=design&t=BuGNa3QfWHLPAAoc-0,27,0,link
5456,6158,4/11/2024,17:01:44,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1265&mode=design&t=BuGNa3QfWHLPAAoc-0,27,0,link
5457,6156,4/11/2024,17:01:34,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1095&mode=design&t=BuGNa3QfWHLPAAoc-0,34,0,link
5458,6155,4/11/2024,17:01:29,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-925&mode=design&t=BuGNa3QfWHLPAAoc-0,37,0,link
5459,6204,4/11/2024,17:01:21,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-143&mode=design&t=BuGNa3QfWHLPAAoc-0,26,0,link
5460,6157,4/11/2024,17:01:18,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-266&mode=design&t=BuGNa3QfWHLPAAoc-0,17,0,link
5461,6228,4/11/2024,17:01:16,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-139&mode=design&t=BuGNa3QfWHLPAAoc-0,2,0,link
5462,6155,4/11/2024,16:59:48,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-925&mode=design&t=BuGNa3QfWHLPAAoc-0,37,0,link
5463,6154,4/11/2024,16:59:47,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5464,6155,4/11/2024,16:59:04,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-925&mode=design&t=BuGNa3QfWHLPAAoc-0,37,0,link
5465,6154,4/11/2024,16:59:03,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5466,6155,4/11/2024,16:58:45,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-925&mode=design&t=BuGNa3QfWHLPAAoc-0,37,0,link
5467,6156,4/11/2024,16:58:16,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1095&mode=design&t=BuGNa3QfWHLPAAoc-0,34,0,link
5468,6154,4/11/2024,16:58:15,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5469,6156,4/11/2024,16:57:56,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1095&mode=design&t=BuGNa3QfWHLPAAoc-0,34,0,link
5470,6154,4/11/2024,16:57:55,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5471,6156,4/11/2024,16:57:54,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-1095&mode=design&t=BuGNa3QfWHLPAAoc-0,34,0,link
5472,6154,4/11/2024,16:56:31,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5473,6155,4/11/2024,16:55:47,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-925&mode=design&t=BuGNa3QfWHLPAAoc-0,37,0,link
5474,6154,4/11/2024,16:55:46,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5475,6155,4/11/2024,16:55:44,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-925&mode=design&t=BuGNa3QfWHLPAAoc-0,37,0,link
5476,6154,4/11/2024,16:55:41,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
5477,6155,4/11/2024,16:55:29,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=1-925&mode=design&t=BuGNa3QfWHLPAAoc-0,37,0,link
5478,6154,4/11/2024,16:55:26,Projeto Super React – Figma,https://www.figma.com/file/kFFuKdGenyJnir2Cgvyqyn/Projeto-Super-React?type=design&node-id=134-128&mode=design&t=BuGNa3QfWHLPAAoc-0,112,0,link
